"","grid_no","LATITUDE","LONGITUDE","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"1",106154,50.84381,25.99843,2.1361342315897,4.18588999160953,1.75787578813875,2.69729288910546,1.39137719013959,2.41847271914557,4.33752602070908,1.6834286289915,2.59396254841862,2.85188298392891,1.88110857374993,1.0347620274698,2.72201945415314,6.08726878089847,1.64937342305885
"2",107152,51.15846,25.37545,4.41464480810165,4.64801960039891,2.22630714012725,1.35946261598627,3.9901608415529,1.22045493182881,0.555085808108872,4.43196625953206,2.16124145307321,2.16054573633062,2.12072012815591,4.44496980517951,1.98977005050563,4.1281449808825,1.25940930839437
"3",102185,48.01073,35.95044,13.9529849844288,11.8905877097737,6.37952854293281,13.8132179238257,6.91074540802741,5.53799361639025,11.4769924143893,9.49446954011142,6.30466450447642,5.12839030730492,7.8714256198713,8.99149100750462,14.6321084815379,6.65944794436204,11.1565047274856
"4",112183,50.25317,36.48196,2.94161216070284,3.23987489604333,1.92800654207622,2.2392882087847,5.71854637606804,7.0267673597847,3.49439528998546,4.10835108536043,5.59747698819197,6.95240722990625,5.24908901650137,6.40482022378443,5.22745251446055,4.03663688945325,5.86082035625119
"5",108147,51.6005,23.68081,4.03906476559407,3.47491798301894,7.57469252048175,4.1469757816366,0.96084680316504,1.2257080550947,3.08091054897671,2.33659259657896,1.19839333075883,1.58824587754777,0.477033321656171,2.368699041042,0.418344770646215,1.73982417617868,4.64375724434913
"6",108151,51.42416,25.09773,3.12090140011099,1.84994852101869,6.12579124386556,2.95500977367246,6.04992291189514,0.682244148968993,1.07538235047571,3.88951225819827,2.33924946573509,2.25671847770223,1.79788240490593,0.773874891788702,2.56664610264054,2.363051447318,1.37924172175269
"7",109149,51.7341,24.4615,1.58033144645525,0.954871147486154,3.24504416285582,0.917727898233595,3.2593621518786,4.10320961278491,0.784676550781172,1.82536921524582,2.66700357393953,2.98400673228209,1.80910496539136,0.671766546054288,1.34055640354962,3.91230432970293,1.65188125962983
"8",110151,51.86233,25.24703,2.47931172455063,2.82054348561135,2.70212365961548,3.59860701734252,1.20354527452024,2.264246959308,1.03636740233086,3.97027828094736,0.587621092615418,2.13411247553373,2.31807451973791,2.57016915429883,0.555886149770263,5.7945062251574,3.19320882233214
"9",111151,52.08131,25.32303,1.13326731817558,0.183457278361977,3.07585137941366,3.54913022951864,0.902558330942453,3.90775143440397,3.86822023492731,0.648447464535566,4.26003214880273,3.44403259114396,3.67239006107229,4.88151386974776,5.65111881069562,0.572417759223247,2.68956267101097
"10",101152,49.84319,24.94388,6.04933599677409,2.90136391763066,2.22891852285905,1.14109754795442,1.01450859174705,2.561148679308,2.43466899681115,1.49268371689739,1.74346772564789,1.39017639918901,5.23808939682943,2.93775877616643,1.27105183700349,4.61100579853304,0.7290583346239
"11",102154,49.96899,25.69868,4.02268939201187,1.97496379893455,1.04272994583983,1.58273103039636,7.0891559945945,1.19513393796629,2.43978414511943,1.83111931708705,4.68946935536936,5.64687164774937,4.84956728932141,1.31166879051811,1.7127895917027,3.92543929124634,2.99003700497465
"12",101180,48.17798,34.24147,6.46619300256391,10.4430850611155,16.8578688540712,11.0053693004776,5.19513015201949,7.53656643801144,4.51936045314572,8.05394009139713,7.55987003108321,5.24206256108583,4.93606648828365,3.48893724812332,6.82865632580555,12.5027984301644,7.362914296108
"13",103154,50.18782,25.77233,1.51977407313464,1.24160667061465,7.52415538274569,2.89948329186623,3.76118438337246,0.973526338279134,2.14008730891508,4.7820730214295,1.24240143915044,6.35611627230451,4.3884503429604,0.649787029977509,2.85538041498948,1.69733609018739,3.34361607557045
"14",103179,48.6729,34.13222,1.94424347533652,4.61551948324974,8.25619445842864,6.56413472311137,10.8376692333431,8.43245900411343,8.24570115237896,8.30941435217369,8.49033940403081,5.55231523471081,6.64591815064702,5.67569450980622,6.17853657112067,8.56896412098568,10.3109762515602
"15",103180,48.59969,34.45635,10.4853758672132,8.53369492583811,7.69632909456412,11.1239739225098,7.1281074250684,12.4757073570588,3.17503280513891,9.08923174253953,9.42513806977347,16.0098932903956,7.57407362962267,9.84673991881321,6.4493445979983,3.70428938481453,6.16421014671589
"16",103185,48.21967,36.06407,8.39545850970916,12.3498906472336,2.88661941605794,7.43212066932539,4.07185207639359,3.94239235683393,5.43128389880691,13.6387251980987,5.34070370383962,7.00178948508113,11.0337323950202,9.89158267402573,5.64361990466292,3.42639361598093,9.23325006611425
