"","grid_no","LATITUDE","LONGITUDE","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
"1",106154,50.84381,25.99843,0.994431497100031,1.04861797671987,1.21741105168721,1.22770912927127,1.863181001945,1.28275700070577,1.86320380391581,1.05250293077622,2.34207098510505,0.912550687850964,1.70080694075012,2.47718478400462,1.71348134828562,0.708512858735795,2.05242603888591
"2",107152,51.15846,25.37545,2.14962686823492,0.310013818237465,1.46411731989627,2.6348156399526,1.50017396534578,1.11124478948555,0.986266109126161,1.54794502250714,0.326454992885661,2.00731939097705,0.881398298218806,0.542874459735527,1.5624188744223,3.42302118613246,0.460908093441787
"3",103185,48.21967,36.06407,5.89568070098745,6.7009332255569,2.14041092455554,3.65863218704829,4.34049685544687,2.21277263359908,7.17684177120859,5.51098120881547,8.06892033836853,5.19534915474545,10.5546856219262,7.21233488321481,6.17797492747861,6.78763135398779,6.07756646397747
"4",113167,51.62146,31.15644,1.85251215243141,0.977610768172218,3.1444743022923,1.37089022169683,1.32079970369412,3.50013152440449,3.24220475757692,0.913690938080223,3.50272013504469,1.22929330456222,0.862425818866702,6.69369014125086,1.28737518004043,3.15469781584475,1.64776295082174
"5",108147,51.6005,23.68081,1.91543636194195,1.30387511414901,1.05022150437262,0.946041796356829,0.634027031428987,0.930394280371827,1.33541917115905,0.580868591659801,1.29277365783416,1.51260425330594,1.6001061965554,1.73756829128815,3.7817966384015,0.453028226339149,1.71814112166331
"6",108151,51.42416,25.09773,1.40080943770159,0.763316288980449,1.52255785747212,1.02415398544615,0.584536519790398,1.95423084532829,1.5088926900608,2.41453471286049,1.6165148853606,2.44504549976319,1.49277416195635,2.68996590490449,1.38287972062903,1.53036994106217,0.867755827855345
"7",109149,51.7341,24.4615,0.640004149814898,1.65897341674668,0.836331053055883,1.89086251374926,2.32327891057334,0.418870610052449,2.46131311748265,0.807387238475,0.896338147531729,3.55896798844452,1.71277759251061,1.51584980105433,1.56917108436231,0.509798333765596,1.8385449459563
"8",110151,51.86233,25.24703,1.36543810956445,1.52911792387696,0.879953113373036,2.03879539922242,2.24287927047635,1.23587584927853,0.650796032138656,0.764623330609835,1.06323335244207,1.56531023969369,4.67263651490897,1.32213942093366,1.63748156488969,1.51806674732695,2.09768543103052
"9",111151,52.08131,25.32303,1.179008175369,1.31016780353299,1.26821041903505,1.22436589739766,0.314709591196938,1.77793979301031,1.66703020310753,0.906976083330818,0.884115807971199,1.13450458296752,1.00577199379309,1.6409811176182,1.49612468807057,0.684530202371383,2.71998836517066
"10",101152,49.84319,24.94388,2.21676840881031,1.24992486874586,2.57302615716585,2.73736457055653,0.568862709714342,0.590352029292829,1.05399395460489,0.534520369092411,1.89301288952151,0.953552029875108,1.61834087250356,1.31249927467675,1.52871700879166,0.472548753270582,0.414541655865248
"11",102154,49.96899,25.69868,1.09968488753647,1.211495012271,0.564601726432468,0.873886030320704,0.521000381704136,0.276519442957955,0.836086868862936,0.943621852912765,0.840545272366467,1.44104648319599,1.23801921001359,1.07264802178981,1.45539061744118,1.60367890503851,0.523552741073556
"12",101180,48.17798,34.24147,4.27388553588763,5.00029045501653,5.99950784178573,2.02079740032844,2.9537166917744,8.29868638509815,5.46312547974388,2.67674782556398,1.7213799259007,5.42011585549882,6.34193729390418,3.33583663544799,2.28343509304136,5.10819305960178,6.56464736033536
"13",103154,50.18782,25.77233,0.640274317752738,0.845632003174815,1.8659840878875,0.752071328690882,0.809558729327404,1.09280613997057,1.44656970784804,0.574569048728208,1.1862990801642,3.54737365077064,1.11314818615873,0.489515439220825,1.43371921964367,1.3469752894879,0.884535519201173
"14",102185,48.01073,35.95044,5.56525166484095,4.17011336570786,9.60816207475249,7.97455368642406,3.18910510240962,3.76666225310709,6.7631918098738,8.10418516536956,6.08933760164631,6.23060232650656,5.81700940720906,7.34440364166266,3.55277046264069,8.2740205535016,7.00749286889071
"15",103179,48.6729,34.13222,2.27980888496929,5.48429794359646,2.49729219373,2.57991070905083,6.40057083560407,1.31829362318474,2.86866182915626,6.75206004174335,4.24585072935769,5.32052545454916,7.61441787540514,6.08459345228709,3.2577764840916,2.29358555048107,4.9925148980893
"16",103180,48.59969,34.45635,7.00799346369851,4.8941762613631,3.90595105069082,3.32132202156433,10.8793711656118,4.4165100283967,3.9709505399747,4.0712657560841,2.85897523380979,4.20728087387777,3.78464208190005,5.31410454367026,5.32524099201323,5.03153368542336,5.46220436930762
"17",105180,49.02073,34.67589,4.20598684691475,3.8515593406993,5.81825006936839,5.11324374505602,7.69959846974571,4.68420114673389,2.41047124964988,2.52459609448679,8.10024297619126,5.35578241634505,4.2358042948165,4.65037116438265,6.66523898589297,7.7028105289011,9.05839169844405
"18",104187,48.2692,36.81802,1.87490626534569,4.89671736843683,3.95793797750539,3.54576418364927,4.8200153834176,4.47720237768004,3.08142195288243,4.39136751917368,4.59014488476055,4.20407640608026,4.13680338414961,5.15604286236843,6.53390995520849,2.45870902333614,4.61931969535767
"19",105183,48.79327,35.65002,4.47220986385805,8.79282301922502,4.47672503888965,7.57158035270045,3.37554076524166,7.26700112409971,7.40750137478832,3.02647826210003,4.84629653731948,5.46278940795143,4.56538294861406,2.75348098283917,5.60845302189579,3.07258056589477,2.34652400327037
"20",103160,49.88092,27.82054,1.4916089795177,1.96348095886641,1.10789556934583,1.15033650558471,1.26647394085423,2.92340615966649,1.62115567740359,3.10663345201816,2.00585800007799,1.13404129790023,1.05628450510453,2.24414425028114,1.42805088245004,2.68298783865611,4.922869316296
"21",106183,49.0024,35.76506,4.38881198370524,3.48406570431439,6.50437727228676,4.31653428627026,6.38901495231346,9.36725430842927,9.03361651208265,6.39625929429846,7.19755384400518,4.29637805704703,3.77604747142445,2.78184591749362,6.58556296225434,9.58257659901491,6.13811283712148
"22",100162,49.12024,28.24536,1.7364001180891,0.739446241204751,0.303272276537031,0.914337162525291,2.13173761619728,1.65191553477557,2.3091389285705,1.92862360781569,1.03537453838197,1.1574946583838,2.13969375736148,1.43399221892577,3.74421031742844,3.00564615333399,2.07999497091986
"23",103161,49.82622,28.15953,2.65988235202755,1.21649945191091,4.10835924621268,1.83766847213194,2.18223291547786,0.754660000186343,2.7905559049157,2.72728920830704,0.950928402216412,1.97360566866469,2.33350021250661,2.16995337090388,3.62672298830787,2.52830290540751,3.06535865912964
"24",109173,50.36842,32.791,2.10759337799458,2.06881974885307,3.44150868609934,5.87862304847493,1.28233417754667,1.60342669100782,2.59729997251692,1.28788738869369,3.04830562266905,2.21744572659022,2.08784742107058,3.24287145509371,2.03997624965257,1.95778684050372,4.3660255527329
"25",96162,48.25175,27.92157,1.50491461533346,4.56950085738918,4.04393654912712,4.83430881150837,3.96983016949775,2.36237575456243,1.03906060696838,1.81875110091621,2.73833950150513,1.57743156840947,6.20747230201784,3.50158295704782,4.2143335664417,2.02166970293433,2.51942000674478
"26",97160,48.5761,27.34027,1.44790139561941,0.373429117759697,3.54476629492857,0.728441136784936,0.579498214467586,1.92112674464797,1.40378182058504,1.15399080208858,1.18430884025245,0.990438010739438,1.9899933274128,1.95282845907978,2.98542551768215,3.27612748694646,1.77618334423186
"27",97162,48.46903,28.00118,4.52921836886433,1.96399295264138,2.47342372027748,1.38654044440247,2.12127894014745,0.914669466065412,3.78385942713542,1.56823845840885,3.91920184326631,3.68047873139708,0.803831742490952,1.42239986077969,4.09036948766975,2.43214049871728,3.20252194587774
"28",111171,50.93029,32.32584,2.16645619366127,1.2508866195065,3.65717679046542,4.16270978111389,1.87319827745144,1.43884510193063,3.61177090221425,1.89454859924884,3.78002458934298,3.09680318767871,0.799215429607101,1.55950732443834,2.1258587598542,1.63196307775654,2.53557692469586
"29",113187,50.13183,37.92871,2.74198669129782,3.48150674333083,2.70515945561689,7.52879507502672,2.78998533581643,7.53961748753225,7.65410815841804,4.15692541390171,5.6687362762043,5.41215407567967,5.39598467363799,6.05777555326965,3.37877975292782,4.62900421567771,1.49541680652032
"30",112172,51.07416,32.77585,2.445689589539,1.44626581017356,0.685986073944078,2.94508221355078,2.06194376844014,4.27023599860626,0.506627661640566,1.68494968862261,1.57710432955972,1.24269232671492,2.04054256205857,1.00102943880774,3.68973962656001,1.99465068314862,2.49978094310122
"31",112173,51.00444,33.11756,2.17254907589218,1.2732361849026,2.69281128096813,2.10143370517793,3.35662821044224,0.917432086196896,1.62085088567893,1.00118481049026,0.979696627690284,1.02071355499361,2.86318885177606,1.17719999383498,3.29780678526611,1.39234031355868,1.71855558180555
"32",108185,49.26147,36.65061,9.19711709631602,4.66070918497059,8.85368988734299,2.94676570141586,2.96282558899246,3.76018340714009,5.35205990561033,5.21392468424273,8.72439406943495,7.44642740000854,3.17283010645333,2.63703054794803,5.66786282175123,6.32291745293302,4.26911853271062
"33",114167,51.83518,31.26056,0.456288455430482,1.86576157149365,1.02766158745935,1.27646346529669,1.3025722849856,1.77468528063876,1.60263038458408,1.10519470035327,0.914874668747602,0.691205567076619,1.10759281335039,1.29313766390171,1.58708804196082,0.719814833691592,2.30131281152006
"34",113185,50.29828,37.26945,3.94723869012171,3.07606083109287,8.18452000795864,1.90613730686908,0.833163369080629,3.49951722851212,2.22265802022762,2.13902043935361,1.840244425062,1.84835331890428,6.3638703887464,2.79347917257657,2.00876948704456,3.92760612316012,3.07944117543463
"35",115170,51.84851,32.415,3.21999646951441,0.818834643324949,2.04820663090518,3.57301695957735,2.98242925136717,2.43918545141223,1.6906920183662,1.32315015663961,2.08614971941099,1.65183801325053,1.41660166925708,4.74272251646002,1.19346515544636,3.05800011136223,1.53072451887422
"36",116168,52.19613,31.82463,2.07703642087515,1.0463971852018,2.20172095679253,0.828607649462767,3.56576367375744,1.04731372857422,2.02441019400884,1.6337826361039,1.86549150791783,1.32179329674082,0.960477263600471,1.10056259487969,1.64078526667052,0.810945408030343,0.606836541639163
"37",116171,51.99167,32.87521,1.42136684437068,1.99379465939736,4.08224042513263,1.28633075981768,2.55193795507235,2.5829171382514,0.839800792800573,1.18700073800137,1.7034191047308,0.802702215475646,5.0834389351842,1.30215061083353,1.03652636960354,0.436732871010472,0.349855166627167
"38",108188,49.01656,37.62105,5.518003640444,3.42936360418207,4.32940923766906,5.14465476382355,4.0396961953889,6.59970182745023,6.65338982707699,7.93328645002946,5.43073519487219,5.65700559338066,2.53694309266305,3.87515821593439,6.67150450682385,7.92438476957611,4.33851066241547
"39",109188,49.22312,37.74549,3.12373897336754,3.32373469612372,5.91159506222963,4.24318637088529,2.77799168620082,5.39104085883764,7.46379062998959,2.49969225290642,5.89917697506689,2.21196699753016,3.99903121021919,6.7084059148365,3.88319475136742,3.09061034353951,3.17801681101799
"40",110181,49.99345,35.57754,2.98217729539896,4.45534733957234,5.84968577422897,5.66684512861302,9.76282980814782,3.65969144559018,6.00797541267647,4.33650730660615,8.10706008364844,2.30731632783627,4.96808554859637,0.992317310827379,4.38719734633579,1.67065108057176,1.70598423650266
"41",112183,50.25317,36.48196,4.64710760748962,4.50680894602941,1.80451142784842,2.55101604083942,1.11501631378979,1.49370765124531,3.89059169469627,4.29558326879701,2.91224155261245,0.920015130122147,5.13254640891389,1.64269100747178,1.79382727620566,4.75560080267737,7.39354843150398
"42",111185,49.88417,37.01788,1.73021608815045,5.01455180815613,2.97978651858946,1.47761952168269,2.99134626772013,2.39235910454174,4.5279336711293,1.2499024145339,7.75781014313304,1.7580239705603,2.4187895462318,5.40381691881496,3.73032346155313,7.96140542128881,1.57292009575645
"43",111186,49.80225,37.34573,3.80423580557349,2.22843298507542,4.92223976008895,3.05174947073151,2.75351580822715,6.71373664608976,5.44495673528777,2.24264917737425,3.03812669479845,5.03925407367539,4.88543310163529,4.13054412590002,4.5185977159701,2.37216776437089,3.32582172033699
"44",94175,47.03822,31.94691,2.76011657177618,6.23348847843654,9.83180067704545,6.99359075601866,9.04046239305826,7.83098362897677,7.99205096299698,4.59431706026376,5.85601715402812,3.09626945390038,12.5446784040842,3.50184689664091,7.66725294291849,9.35631651471962,9.40609199839683
"45",113179,50.77475,35.2671,1.55070249596072,6.47433630970827,2.38280500042987,1.95598070344621,4.5787585989712,3.48845086913678,1.89345687340365,2.27978336137524,2.66457355552887,3.77428849434532,2.37290421180557,1.18904754844396,1.35220895966525,4.75560520237142,4.06717281513931
"46",115173,51.63904,33.45544,2.84220981977537,2.98632843530161,1.30805088838311,5.18850861599448,0.976670288450323,4.53280826600978,3.60022679836831,1.38078386717326,1.42067717923002,1.00215335992253,1.66780646502134,0.508434654386454,2.20710165327363,1.64022581614554,1.21995652012384
"47",115175,51.49433,34.14416,3.94035062628406,4.34933018644634,0.781785209354281,1.64358533427111,1.98918917377602,2.32898805883481,3.21457451398038,3.21967762817049,2.33072865058048,1.03127986084757,2.59738919602091,1.38777106388474,1.17815445821434,5.24460938285994,1.28733258296484
"48",103167,49.47699,30.17835,4.17748502172834,3.53571000050157,1.00622227473147,0.776190968702073,1.84893242665418,0.47047297524815,3.37455798813839,1.93937936309183,5.11512344444102,3.24873150338724,3.11373272201212,0.783820745597259,2.57774747489675,1.62210895517014,1.36651896922474
"49",104169,49.56704,30.94086,3.48675337359271,5.44537912481671,5.0081701337102,0.481957862524205,3.22576691835138,2.29406659232044,1.48100328209663,2.81553296004765,4.77696302612787,2.47797147225524,0.800870835598844,3.70551371334434,4.31876779695599,1.93310910287795,3.69480789328346
"50",105169,49.78129,31.03748,4.13584091575104,2.87010956265063,1.76415789700294,4.9813317811437,3.93972314234131,1.41643119464052,3.04835535210371,3.32394890378669,2.10336214408029,3.24989742239438,5.04415834591866,3.06851004204264,3.11911093845184,1.2493755229559,0.65545241617721
"51",106167,50.12168,30.46022,1.98264359169944,1.58402570905503,4.80378710971388,0.666148091284242,2.52298374302741,2.05992700431222,1.18893980342815,1.42853796644728,1.69030041895417,2.12245154850796,5.35500795444678,2.20612146143001,3.65606370294954,2.93498832742993,1.90114630432206
"52",106171,49.86518,31.80689,3.23297508492345,2.26518364197365,1.93477532991945,3.84166897471087,4.47812809415223,7.90056729873582,2.16449025550926,1.9095414363011,1.06555674642606,1.44252037588369,3.1358639548129,1.92519215670121,3.72058731447061,3.86994859060007,5.54007565507883
