"","grid_no","LATITUDE","LONGITUDE","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"1",106154,50.84381,25.99843,9.0327726451584,5.08762714845052,5.76602108574163,5.41156971164849,2.75721805624619,4.23754958224639,8.50023121859754,11.5609146216454,7.80890840373195,8.40363430189817,9.27458815660902,3.51718907736926,6.71284806411483,6.90534754966044,3.96620456377653
"2",107152,51.15846,25.37545,7.32742766761284,3.47610101466967,4.94050431219338,2.79407439833938,5.61955823238484,2.88168294198202,5.84034373682978,5.49443194332271,7.17867054525897,8.24940341065187,4.54701504979595,11.2608590416038,2.64434936746255,4.5595639588115,2.97997806487322
"3",103180,48.59969,34.45635,9.23412089644455,15.3269210643244,7.18539483859262,9.91715850145332,12.4560783372974,9.57048966731927,8.81262405532563,8.15903764541018,8.49437444503917,6.07900688513513,11.9193990194057,7.37923223834918,7.64242777752651,6.96953660491928,12.2019819382947
"4",112183,50.25317,36.48196,6.58469268212594,8.19364424040156,7.86324499968251,8.82804768405526,4.22637822249894,12.8110434456686,9.04714194360784,6.15344905187527,6.46387411997221,11.8462719416831,13.2397322500045,10.9642114098491,8.32258989015813,8.2070883996514,7.57232340452371
"5",108147,51.6005,23.68081,4.11500292144078,7.47635214394636,4.44320751291061,3.60516431642981,4.60383199956915,10.7936513091137,6.06430743067032,6.02812389188148,3.58871396095345,3.11302802861024,6.7955201508689,3.68689607583764,0.876250176325771,4.17761864710443,7.78422125581504
"6",108151,51.42416,25.09773,8.66336711072938,11.2627781160315,6.76543638018646,6.27713051991176,8.36852694251605,7.07056756357082,7.19227857542797,13.8300811898423,7.85707663560151,9.49714460347091,6.2429612893252,4.93771040417796,5.00006651968248,4.31570795343963,7.50272007497808
"7",109149,51.7341,24.4615,5.28889530999348,11.4429291945534,2.93167783826426,9.74480798677994,3.88308306277863,1.73129186054852,5.13428109684073,6.04790972560552,7.11759672769712,6.147589733028,10.554891766549,2.79914362109192,8.50134357766199,2.97425044654745,2.84162437813865
"8",110151,51.86233,25.24703,5.42978535827331,6.77588566267827,2.68524555685651,4.59572886234176,3.70339170813503,3.78865136838114,11.6367105180309,4.37077552684286,5.42859103572282,10.9840188943563,5.57632892128478,5.82411953777695,3.47543041864333,2.44083586874487,5.35145231736085
"9",111151,52.08131,25.32303,4.80507005979903,4.90061479998685,8.04290983073445,4.30599222800765,4.1988158868409,4.19192478855341,8.74364586826508,6.54603756007437,6.10261540691527,2.10530867830027,5.71713837295695,2.48956685368469,4.96364267103372,7.18702523204234,2.36740500449597
"10",101152,49.84319,24.94388,3.08806810236283,4.71876382523994,7.51220306471972,1.28665094423546,6.03724280152826,4.42363386194178,4.19541180546846,9.02188556065069,3.82370006664679,4.61968716953393,10.7085975556443,7.8874712237203,4.37539298333542,3.9787651674341,1.9559591515841
"11",102154,49.96899,25.69868,5.6930348517647,5.12262099560441,2.69484503924453,4.02467215854834,3.22824635414972,3.27220940579998,3.56253615955749,8.2507634963452,3.57033636597408,8.24370849946711,7.07930457018602,4.93366194074071,4.08787828518486,3.77282645450082,1.17368543300997
"12",102185,48.01073,35.95044,5.2186353785689,8.12060417181069,6.76625434138549,8.7827683863558,12.5260328835055,11.4786598685683,10.5421063737352,5.78994767444868,11.3320525333885,9.3718186579358,9.91804923431119,7.19295255248105,4.60018109338775,7.97719265102532,11.380039449411
"13",103154,50.18782,25.77233,1.01005273779699,3.05513180263885,3.86856147327407,4.46798961479788,4.380489160225,6.28714596961144,3.5106607992083,3.73825469786499,5.88935948405102,3.72889605576864,3.17059795455817,4.77189119842913,2.64160265792275,4.27865980182107,2.36159523020273
"14",103179,48.6729,34.13222,9.25175808773082,12.3734098097515,5.38809533816675,11.6402413830802,11.7892532200337,3.49043977598924,7.52069445354056,9.61408038403051,10.0235821024806,10.5073712710845,15.4791317587294,6.20644627378519,8.87157612986571,8.75794785492953,6.75689125611882
"15",101180,48.17798,34.24147,9.0870762475811,2.41974905116975,11.5148620250796,8.15901879598811,9.24078657669616,10.3975155433335,7.2876377810349,7.52053596125549,6.83623321665687,5.83781480814205,8.2297504320553,8.79550975295841,11.0408469565837,12.2218955343498,10.6276339823877
"16",103185,48.21967,36.06407,15.1529013860708,7.41849032464853,4.27823459903831,8.69705871477252,9.54070529085866,7.29853986335401,13.0042423889643,11.8006029529319,9.9905289196342,6.74232672156203,9.91599086778755,8.14253399106519,14.8269504387431,9.28143433002114,7.10995522513717
"17",105180,49.02073,34.67589,6.68408788644785,8.28698858739155,6.41240837992298,7.18312906767026,8.1210565395385,12.850480750775,5.96007040829472,7.18782733781406,11.5425950066178,9.66052324907841,11.1662071101978,4.84921753039346,11.758444939461,11.1670247344297,5.19685256225258
"18",104187,48.2692,36.81802,9.12295095069769,7.40655371060697,8.15263489200185,6.51579785277286,11.2675679674121,6.54872228080027,11.2704690465856,7.11601836794401,8.57750388896687,14.0059952631917,7.33000989265791,7.89319878514235,4.23677044523467,5.68449798581,9.16742943942508
"19",105183,48.79327,35.65002,9.27729674915015,5.88813456141774,10.628097458579,17.2400482187278,7.42322782996757,9.82551560636356,4.43909223045981,14.0875135496379,10.6751522172863,7.54784225066627,9.2820067993133,11.1254376414084,12.3161950799661,7.39004423340736,8.86528341115468
"20",106183,49.0024,35.76506,9.76104983216631,9.56369327153343,13.0337381796612,7.60065485006989,8.64829882453695,10.9592290208525,7.96721557289579,13.8953931773355,8.191665149784,7.5186057772536,8.23381105588677,4.10697135507751,7.44943632504144,7.3413279709868,7.83197515227486
"21",103160,49.88092,27.82054,3.18830533490002,6.66583176277991,8.71060770434356,3.48515145326631,7.73757964403279,6.31496619655021,4.4857072199361,2.58030269227897,6.21349352596206,7.18814591379593,6.57186082384341,8.67744319562035,4.33805600682047,9.61826112607688,8.65483881230567
"22",100162,49.12024,28.24536,5.56213527539669,2.36266783251519,3.47456615995299,6.84123568623469,6.77137170649795,10.6940021841804,4.71074546679084,6.74824294785826,7.76766289940189,8.25041054140792,9.98739020214029,6.03043492950347,9.71275656647574,8.53678442276297,3.67057165456829
"23",103161,49.82622,28.15953,7.93732723319129,5.86381513625544,7.78415893338592,3.32115723966289,9.09710287884423,4.9053761193937,2.67191193150449,5.78319154970179,5.18279485397033,5.81009472319216,11.5828448830579,7.60129166289498,5.7575600092194,2.8181058571798,6.02659330052046
"24",109173,50.36842,32.791,3.19594025033368,8.12751864280754,4.49091279553396,7.25574008432773,12.5853160767186,9.51648453410026,6.09564818067452,11.1360043190727,7.48647165283651,9.26281361931054,10.4975003266006,4.12996673350434,7.22708893791933,12.6271533034743,7.25514500791306
"25",96162,48.25175,27.92157,14.82987653058,11.357725713265,9.8682940652829,6.63791751871077,4.99827829324402,5.34626475056359,7.20103507431412,7.51904929582561,5.32526053830336,4.01885935345114,7.57117554474891,7.45949393130313,7.28408579251395,7.50328743148085,8.44685244109817
"26",97160,48.5761,27.34027,5.59386470310479,8.62230559489378,6.33355598977735,5.35978857568426,9.32834749128601,6.69604816151597,10.2195131439653,9.6727258702553,6.23400014498172,9.02115359553731,11.1193087993566,6.53658383906203,5.4149813101742,6.65378138186015,9.34129748173559
