"","kap","baseline","dmi","ethz","meto"
"1",0.0158839589155085,0.0181943173134847,0.0197295056619561,0.0267043474353091,0.0227940811560064
"2",0.0435283926341095,0.0461308389111073,0.0495481087727499,0.0846042602038783,0.0663106064737766
"3",0.0231233820925202,0.0210821491687793,0.0276335370161717,0.0368376651629909,0.0383733151059065
"4",0.0330472261370671,0.0246269297962932,0.0345990828046071,0.049029802861397,0.0509369231083563
"5",0.0349012828920559,0.0305430981507369,0.043684043150133,0.0692428345444249,0.0559101304305956
