"","kap1","kap2","kap3","kap4","kap5","baseline1","baseline2","baseline3","baseline4","baseline5","dmi1","dmi2","dmi3","dmi4","dmi5","ethz1","ethz2","ethz3","ethz4","ethz5","meto1","meto2","meto3","meto4","meto5"
"11",0.000544043117185324,0.00100682724749705,0.000664049821148626,0.000695861454242266,0.0111978405232378,0.000971342036406402,0.00179760316416262,0.00118560365010572,0.00124240057574363,0.0117459340326472,0.000822161047035452,0.0015215230518283,0.00100351585930143,0.0010515897798162,0.0115545805601167,0.00118261956544072,0.00218860153597574,0.00144348542626679,0.00151263630515264,0.0120169383276238,0.00136829833378253,0.00253222585056211,0.00167012178837425,0.00175012979358922,0.0122551072608587
"12",0.000543777389901558,0.00100661531776153,0.000663130309601841,0.000696885086467561,0.0111978405232378,0.000970867603272724,0.00179722478190877,0.00118396194159009,0.00124422818274543,0.0117459340326472,0.000821759478455783,0.00152120278240893,0.00100212628823218,0.00105313669864587,0.0115545805601167,0.00118204193790546,0.00218814085143842,0.00144148662817244,0.00151486143668948,0.0120169383276238,0.00136763001506269,0.00253169283563217,0.0016678091663088,0.00175270428488234,0.0122551072608587
"13",0.000538343833625758,0.000996840229333445,0.000655938582914536,0.000691294876704767,0.0111912125450695,0.000921608545467161,0.00170652363124828,0.0011229228711402,0.0011834504753549,0.011683309529116,0.000815223515314218,0.0015095326540487,0.000993299307976376,0.00104683996417379,0.0115467152879336,0.00113001974194695,0.00209243436694919,0.00137685899215372,0.00145107421946662,0.0119509013998532,0.00138064377896233,0.00255650975321723,0.00168222884208214,0.00177290406490374,0.0122726929160934
"14",0.000538069530686082,0.000996621460117752,0.000655064378235885,0.000692337210429144,0.0111912125450695,0.000921138957227338,0.0017061491130202,0.0011214262913486,0.00118523488079917,0.011683309529116,0.000814808133558589,0.00150920136798593,0.000991975484489007,0.0010484183884258,0.0115467152879336,0.00112944396171553,0.00209197515572168,0.00137502397801652,0.00145326214772487,0.0119509013998532,0.00137994029798315,0.00255594869476758,0.00167998684509856,0.00177557724788138,0.0122726929160934
"15",0.000538244930119343,0.000997241607178016,0.000654764079217732,0.000693979465293636,0.0111917975113365,0.000922649374310424,0.00170945287807004,0.00112238431651782,0.00118960659656466,0.0116858663319739,0.00075757948429218,0.00140361708992431,0.000921580131478116,0.000976775768812062,0.0114737046696506,0.00116728658005378,0.00216270823929927,0.00141998053303105,0.00150502656196045,0.0120002945794932,0.00132318224210568,0.0024515463348894,0.00160962445516668,0.00170602871198235,0.0122006647548551
"16",0.000537959486916382,0.000997013953089765,0.000653930281439106,0.000695048731882654,0.0111917975113365,0.000922160072920155,0.00170906263769743,0.00112095503598827,0.0011914395133171,0.0116858663319739,0.000757177723119166,0.00140329666690289,0.00092040656149949,0.000978280761029824,0.0114737046696506,0.00116666754213714,0.0021622145280774,0.00141817228384373,0.00150734547008205,0.0120002945794932,0.00132248052926798,0.00245098668661394,0.00160757470726856,0.00170865731930124,0.0122006647548551
"17",0.000512424015421305,0.000949981247658555,0.000622452750458421,0.00066344639675557,0.0111593164435814,0.000915737157199023,0.00169768219471132,0.00111236611681219,0.00118562459805747,0.0116782440860884,0.000805780971917115,0.00149383477355561,0.000978799914021387,0.00104326195944013,0.0115367676547579,0.00117312324198397,0.00217484943628356,0.0014250186693519,0.00151886789928176,0.0120094129480869,0.00131407725815716,0.00243616363725167,0.00159623862082709,0.00170136409642318,0.0121907731065787
"18",0.000512141210668788,0.000949755697855934,0.0006216988619455,0.00066449019851071,0.0111593164435814,0.000915231765546175,0.00169727912161395,0.00111101886589715,0.00118748994398812,0.0116782440860884,0.000805336264640546,0.00149348009904056,0.000977614432856617,0.00104490332590117,0.0115367676547579,0.00117247579998645,0.00217433307150026,0.0014232927468546,0.00152125753767131,0.0120094129480869,0.0013133520242052,0.00243558522980532,0.00159430532394755,0.00170404085650306,0.0121907731065787
"19",0.00056331396719799,0.00104499001674158,0.00068339691905559,0.000732459936579102,0.0112256034336588,0.000904041297488106,0.00167706498615032,0.00109675788881202,0.00117549727147151,0.0116644935290521,0.000836084104501181,0.00155099925305594,0.00101431410254139,0.00108713461021372,0.011576958024086,0.00112695669867917,0.00209058991609534,0.00136719268584319,0.00146534735530854,0.0119516303478393,0.00133515789328004,0.00247681887987162,0.00161977661455646,0.00173606500598495,0.012219813830748
"20",0.000562990253883494,0.00104473184047849,0.000682612993067744,0.000733636570072884,0.0112256034336588,0.000903521782223276,0.00167665064882254,0.00109549979561985,0.00117738560609896,0.0116644935290521,0.000835603641433646,0.00155061606165238,0.00101315058078317,0.00108888099787364,0.011576958024086,0.00112630908312289,0.00209007341289096,0.00136562437634846,0.00146770130900918,0.0119516303478393,0.00133439063308026,0.00247620695455891,0.00161791856552632,0.00173885384416082,0.012219813830748
"21",0.000521148017837658,0.000967409527159883,0.000631546434397554,0.00068061327870489,0.0111720697593994,0.00095983739999688,0.0017817506994157,0.00116316644565705,0.00125353653372036,0.0117378012932966,0.000823828050674108,0.00152927590182633,0.000998345288002214,0.00107590989789206,0.0115624043474257,0.00117756623178245,0.00218592175830355,0.0014270182932574,0.00153788786769458,0.0120185832565469,0.00129462741331461,0.00240322298252136,0.00156887736068655,0.0016907684157244,0.0121695447442903
"22",0.000520835946319402,0.000967160635764955,0.000630863418757194,0.000681729791501756,0.0111720697593994,0.000959262634470688,0.00178129229746229,0.00116190848451365,0.00125559289909704,0.0117378012932966,0.000823334729656361,0.00152888245561585,0.00099726558046363,0.00107767487545987,0.0115624043474257,0.0011768610868539,0.00218535937277772,0.00142547497710471,0.00154041069752784,0.0120185832565469,0.00129385217033446,0.002402604690574,0.00156718062436315,0.00169354203861975,0.0121695447442903
"23",0.000522240115223955,0.000970106596389481,0.000632287849577051,0.000685119916981461,0.0111742939602447,0.000967931212238235,0.00179801671007388,0.00117189608167532,0.00126981618692399,0.0117497511227469,0.000817898851131488,0.00151931850413631,0.000990248528747545,0.00107299071184169,0.0115560357952827,0.00110391113976297,0.00205061129410299,0.00133653003730967,0.00144820645979098,0.0119253225527684,0.00129669672146363,0.00240872733889665,0.00156993987567626,0.00170111932090533,0.0121742389986206
"24",0.000521913966552215,0.000969846477816927,0.000631646522255756,0.000686267870400692,0.0111742939602447,0.000967326721181336,0.001797534600642,0.00117070743163974,0.00127194382881184,0.0117497511227469,0.000817388058076459,0.00151891112317218,0.000989244123180077,0.00107478856259151,0.0115560357952827,0.00110322172671051,0.0020500614554722,0.00133517439963732,0.00145063300369383,0.0119253225527684,0.00129588691022733,0.00240808147717445,0.00156834749123342,0.00170396963322665,0.0121742389986206
"25",0.000544110883580969,0.00101146234055378,0.000658284952734468,0.000717123894066867,0.0112034203529172,0.000910916621902359,0.00169332738278446,0.00110205975195275,0.00120056425037792,0.0116776226335332,0.000811433648488239,0.00150839581061582,0.000981701666077315,0.00106944829691902,0.011549012178606,0.00109841650029845,0.00204187594444512,0.00132890386096114,0.00144768417940331,0.0119200203407162,0.00132382656514312,0.00246089677025855,0.00160161307954097,0.0017447687412842,0.012211427905146
"26",0.000543756169834436,0.00101117944001973,0.000657662634854754,0.000718351458885579,0.0112034203529172,0.000910322782195261,0.00169285376829413,0.0011010179060389,0.00120261936309772,0.0116776226335332,0.000810904663168879,0.00150797392048381,0.00098077360217914,0.00107127896678735,0.011549012178606,0.00109770042671156,0.0020413048428114,0.00132764756514325,0.00145016230930798,0.0119200203407162,0.00132296354347814,0.00246020847077114,0.00160009897466641,0.00174775541728441,0.012211427905146
"27",0.000523875114572032,0.000974279335908898,0.000633657564426939,0.000717718888284562,0.0111883786129993,0.00093202854157886,0.0017333446908991,0.00112734298539017,0.00127689685977532,0.0117246974457872,0.000807878023021335,0.00150245514984544,0.000977175678291094,0.00110680828392866,0.0115615620736525,0.00117387777246327,0.00218312499445224,0.00141987376293234,0.00160823491400727,0.0120424904340019,0.00130165103219716,0.00242075194633015,0.00157442298718401,0.00178328671428912,0.0122103861344607
"28",0.000515636075941634,0.000959013560576872,0.000623755766362376,0.000732393350406397,0.0111883786129993,0.000917370431382168,0.00170618528224805,0.00110972665250392,0.00130300426046955,0.0117246974457872,0.000795172440993909,0.00147891350021927,0.000961905922537777,0.00112943805793038,0.0115615620736525,0.00115541607415834,0.0021489180740561,0.00139768622179497,0.00164111684412481,0.0120424904340019,0.00128117983049419,0.00238282169985441,0.00154982039524399,0.00181974774905965,0.0122103861344607
"29",0.000554673845265972,0.00103166449540189,0.00067107294090039,0.000816592492104515,0.0112524965043798,0.000921071702015869,0.00171314544718349,0.0011143599092103,0.00135600451143577,0.0117495689889933,0.000778899799699198,0.00144871310533849,0.000942353030906346,0.00114669861210255,0.0115566919308313,0.00112017122205825,0.00208346019635071,0.0013552407468179,0.00164911941965767,0.012019676718309,0.00125981222703445,0.00234318520081185,0.00152418561537346,0.00185469932436512,0.0122091202426603
"30",0.000545700005819694,0.00101500282324644,0.000660332790107519,0.000832513627081102,0.0112524965043798,0.000906170062713882,0.00168547766572665,0.00109652519597274,0.00138244258313515,0.0117495689889933,0.000766298300986226,0.00142531598067632,0.000927271192502201,0.00116905583869632,0.0115566919308313,0.00110204843371176,0.00204981172740054,0.00133355086916923,0.00168127236390678,0.012019676718309,0.0012394302444435,0.00230534209989151,0.0014997918686617,0.00189086046786045,0.0122091202426603
"31",0.000551105975790539,0.00102607511628031,0.000667514501212727,0.000845077353698662,0.0112612712957831,0.000867963435002984,0.00161601528856628,0.00105130084745644,0.00133095316505569,0.0116989629542834,0.000766274862213932,0.00142668670435117,0.000928132890790848,0.0011750217947404,0.0115584952493879,0.00103903971796855,0.00193453318648037,0.00125851308014776,0.00159328509183576,0.0119352795056039,0.00125227820445559,0.00233155066484063,0.00151679331697984,0.00192026941750686,0.0122298368975573
"32",0.000550988489682097,0.00102598141570303,0.000667294645616293,0.000845489468271416,0.0112612712957831,0.000867778400452956,0.00161586771499877,0.00105095458625248,0.0013316022242129,0.0116989629542834,0.000766111505880463,0.00142655642015884,0.000927827196742398,0.00117559481163973,0.0115584952493879,0.00103881821296163,0.0019343565260454,0.00125809857058527,0.00159406208106879,0.0119352795056039,0.00125201124075099,0.0023313377490026,0.0015162937390699,0.00192120586552206,0.0122298368975573
"33",0.000504908541878948,0.000940021526188792,0.000611702450202689,0.000774014122337888,0.0111974031328215,0.000845244710370799,0.00157364781290679,0.0010240235953042,0.00129574227487569,0.0116674912585549,0.000741182700010071,0.00137990870634793,0.000897951284319337,0.00113621741257422,0.0115237559757981,0.00101092529518931,0.00188210628267514,0.00122474751117884,0.00154972710937563,0.0118963369787523,0.00120530481178761,0.00224399544615136,0.00146024050983146,0.00184770679967836,0.0121648229966904
"34",0.000505169257283386,0.000940229458719939,0.000612510085371852,0.000773027561481767,0.0111974031328215,0.000845681162318498,0.00157399590341722,0.00102537562106337,0.00129409071766101,0.0116674912585549,0.000741565418327088,0.00138021394181549,0.000899136855894489,0.00113476918625517,0.0115237559757981,0.00101144729823606,0.00188252260412347,0.00122636455417588,0.00154775182228505,0.0118963369787523,0.00120592718496099,0.00224449181739394,0.00146216847593783,0.0018453517067291,0.0121648229966904
"35",0.00048698325088321,0.000906052911682988,0.000591095301450638,0.000743549337261263,0.0111718704484642,0.000845706717835534,0.00157347307681536,0.00102651018574294,0.00129126549716762,0.0116667862308423,0.000755929576572617,0.00140643891271153,0.000917539607633866,0.00115418946063826,0.0115429244593076,0.00107784021339505,0.0020053672521682,0.00130827145429928,0.00164569802942901,0.01198705111774,0.00121080135293096,0.00225274706943853,0.00146965832892518,0.00184870946155552,0.0121704920477643
"36",0.000487325309613268,0.000906325719259108,0.000592224391392143,0.000742245164189273,0.0111718704484642,0.000846300745177091,0.00157394684095279,0.00102847099024051,0.00128900063913358,0.0116667862308423,0.000756460544137738,0.00140686238377574,0.00091929226027612,0.00115216503167422,0.0115429244593076,0.00107859729211168,0.00200597105727962,0.00131077046949392,0.00164281150267543,0.01198705111774,0.00121165182401469,0.00225342535925991,0.00147246561978431,0.00184546685615348,0.0121704920477643
"37",0.000486868652282136,0.000905091287768148,0.000592408338950539,0.000739619279586976,0.0111707409855586,0.000912792918524671,0.00169688665355762,0.00111066123097952,0.00138665580058764,0.0117575211382215,0.000748454180017654,0.00139138010724723,0.000910698389568744,0.0011370030476058,0.011531117719322,0.00103657433729282,0.00192699693728505,0.00126127504507837,0.00157469650385826,0.0119280502335519,0.0012459830968516,0.00231628888074981,0.001516077844212,0.00189281670970448,0.0122165449581818
"38",0.000487246043694514,0.000905392274784156,0.000593602545375646,0.000738191972312278,0.0111707409855586,0.00091350046091237,0.00169745095116744,0.00111290015756266,0.00138397985099262,0.0117575211382215,0.000749034336860312,0.00139184280902358,0.000912534221032704,0.00113480887451433,0.011531117719322,0.00103737782762097,0.00192763775779216,0.00126381758653774,0.00157165767585928,0.0119280502335519,0.00124694890830509,0.00231705915982315,0.00151913402992628,0.00188916397763814,0.0122165449581818
"39",0.000539510114434593,0.00100205206579328,0.000658065150567294,0.000815103973007941,0.0112420951238821,0.000810740009245396,0.00150581736903489,0.000988896652686724,0.00122488417720393,0.0116151713220941,0.000780167385060755,0.0014490337047415,0.000951605825324965,0.00117869437135702,0.0115731187363785,0.00106904544065433,0.00198557758895256,0.00130396359594619,0.00161513781241447,0.0119704699457756,0.00130002026349799,0.00241457565995125,0.0015856941465053,0.00196409975163961,0.0122881753699852
"40",0.000539951360058068,0.00100240397948071,0.000659360441582466,0.000813456329868358,0.0112420951238821,0.000811403083896426,0.00150634620157865,0.000990843130095617,0.00122240820839727,0.0116151713220941,0.000780805455478762,0.00144954259525893,0.000953478901986853,0.00117631177016878,0.0115731187363785,0.00106991977388621,0.00198627490993504,0.00130653022985544,0.00161187298875488,0.0119704699457756,0.0013010835026039,0.00241542364206026,0.00158881531981011,0.00196012953975449,0.0122881753699852
"41",0.000519604924435811,0.000964171941018417,0.000635204935024917,0.000780541226313689,0.0112135351631025,0.000862931569049101,0.0016012442661115,0.00105491377288996,0.00129628037274999,0.0116850003510576,0.000778887919747146,0.00144529399569071,0.000952172366325981,0.00117003150557219,0.0115695893990204,0.00109797973211029,0.00203739649053007,0.00134225468542485,0.00164936552035086,0.0120077746772419,0.00123333429789598,0.0022885586105985,0.00150772249398841,0.00185269272876837,0.0121936471307785
"42",0.000520048111275326,0.000964525402914963,0.000636396598915517,0.000778910130900911,0.0112135351631025,0.000863667589623233,0.00160183127638535,0.00105689282340033,0.00129357153829207,0.0116850003510576,0.000779552256937299,0.00144582383516752,0.000953958670814522,0.00116758649311518,0.0115695893990204,0.00109891623240973,0.00203814339260938,0.00134477279627761,0.00164591884457828,0.0120077746772419,0.00123438624622027,0.00228939758778965,0.0015105510275121,0.00184882116054198,0.0121936471307785
"43",0.000525576489226937,0.000974295899099965,0.000643775069343977,0.00078483766961893,0.0112204936496312,0.000881928909485117,0.00163488994926871,0.0010802687268134,0.00131697487288286,0.0117090041920346,0.000778816206023258,0.00144374311110674,0.000953966677193481,0.00116299779142675,0.0115676507457458,0.001046731221006,0.00194039489396889,0.00128213395804446,0.00156307237681061,0.0119349256731686,0.00133027110633938,0.00246601153241084,0.00162944003638668,0.00198647941158187,0.0123236201657634
"44",0.000526042666812053,0.000974667697173984,0.000644915070986434,0.000783148099420794,0.0112204936496312,0.000882711165726968,0.00163551383461497,0.00108218167464488,0.00131413973692666,0.0117090041920346,0.000779507003015922,0.00144429405349352,0.000955655968423657,0.00116049413177207,0.0115676507457458,0.00104765965415108,0.00194113536212141,0.00128440437031673,0.00155970745103345,0.0119349256731686,0.00133145103463643,0.00246695257951892,0.00163232546082484,0.00198220299042761,0.0123236201657634
"45",0.000524680936963345,0.000971644365025814,0.000643767550161501,0.000778710424535663,0.0112179792493785,0.00084313737976957,0.00156138640892334,0.00103450391882975,0.00125135071752782,0.0116537585995663,0.000824717357490433,0.00152727480015258,0.00101190311178463,0.00122401245848612,0.0116285524355191,0.0010749497283464,0.00199067427964659,0.00131893061937693,0.00159539731738643,0.0119709732042957,0.00127019091445272,0.00235223686928271,0.00155848561597684,0.00188516646318317,0.0122381434221803
"46",0.000525164758591995,0.000972030235036394,0.000644837233863161,0.000776984712870455,0.0112179792493785,0.000843914858178862,0.0015620064837283,0.00103622284980258,0.00124857758073336,0.0116537585995663,0.000825477850328969,0.00152788132818331,0.00101358448927261,0.00122129990641103,0.0116285524355191,0.00107594096681467,0.00199146483793417,0.00132112215355229,0.00159186173384407,0.0119709732042957,0.00127136218978147,0.00235317101525042,0.0015610751945635,0.00188098871795996,0.0122381434221803
"47",0.000526153071560481,0.000973731596784497,0.000646121448806741,0.000750104217868448,0.0112075649796421,0.000954659017615875,0.0017667513502313,0.0011723312110466,0.00136099890781974,0.011783815157367,0.000777653017300616,0.0014391730376763,0.000954966000135666,0.00110865229121496,0.0115457793959523,0.00101724331603807,0.00188257374513919,0.00124918538097318,0.00145022151005524,0.011867977847338,0.00129845958344043,0.00240301005901901,0.00159452188463199,0.00185113432367071,0.0122461544527305
"48",0.000534746280031777,0.000989522177751414,0.000656708266066684,0.000734543826018823,0.0112075649796421,0.000970250647506101,0.00179540198695333,0.00119154007080881,0.00133276592924409,0.011783815157367,0.000790353759455703,0.00146251147965751,0.000970613291448417,0.00108565406821428,0.0115457793959523,0.00103385708179035,0.00191310262316572,0.00126965351026463,0.00142013767046646,0.011867977847338,0.00131966621416286,0.00244197862594911,0.0016206484152413,0.00181273382577128,0.0122461544527305
"49",0.000536897383968246,0.000993406624943308,0.000659349751358361,0.000710525562161862,0.0111991922586565,0.000910748827605935,0.00168513378164755,0.00111846701243642,0.00120527747395624,0.0116860525844547,0.000816884065908379,0.00151145836637566,0.00100319413323339,0.00108105762382509,0.0115638141144989,0.00113955332083266,0.00210848451155474,0.00139945587590169,0.00150807544993724,0.0119840207533952,0.00130213639787243,0.00240930755643762,0.0015991199357802,0.00172323655084982,0.0121957499073251
"50",0.000545363297744156,0.00100898992848678,0.000669714066738535,0.000695249817527172,0.0111991922586565,0.000925109711596532,0.00171156802375084,0.00113604818970285,0.00117936494964103,0.0116860525844547,0.000829764870086974,0.00153516820877568,0.0010189633366993,0.00105781572926652,0.0115638141144989,0.00115752204343271,0.00214155974312181,0.00142145391568043,0.00147565300563701,0.0119840207533952,0.00132266876550549,0.00244710171850462,0.00162425649389826,0.00168618831093027,0.0121957499073251
"51",0.000526968655071278,0.000973932704942311,0.000646750633524294,0.000667557794070548,0.0111743608060194,0.000906190778665863,0.0016748032881395,0.00111217138734133,0.00114795199181521,0.0116596506509971,0.000798447242120651,0.00147567388456361,0.000979937335376064,0.00101146372654685,0.0115217714480335,0.00107638979511561,0.00198936163401873,0.0013210572872042,0.00136355813628087,0.0118774540152242,0.0013209224316489,0.00244130185826855,0.00162117312155848,0.00167332925046666,0.01219038197457
"52",0.000527200715627422,0.000974117783913469,0.000647297905303201,0.000666716390637169,0.0111743608060194,0.000906589836814855,0.00167512155537489,0.00111311249196814,0.00114650508975542,0.0116596506509971,0.000798798853377364,0.00147595431071927,0.000980766545307914,0.00101018885707515,0.0115217714480335,0.00107686380360184,0.0019897396775967,0.00132217514829954,0.00136183947984742,0.0118774540152242,0.00132150412467971,0.00244176578522564,0.00162254493667881,0.00167122015221476,0.01219038197457
